PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance
PO-01764,GammaTrade,2023-07-24,2023-09-05,Machinery,Delivered,23,2480.43,2250.74,0,Compliant
PO-01765,BetaCorp,2024-01-26,2024-02-15,Packaging,Delivered,101,41.04,39.64,2,Compliant
PO-01766,DeltaWorks,2023-09-26,,Packaging,Cancelled,70,40.0,38.32,12,Compliant
PO-01767,GammaTrade,2022-06-07,2022-07-27,Machinery,Partial,436,2274.05,2065.06,13,Compliant
PO-01768,AlphaSupplies,2022-06-29,2022-07-11,Consumables,Delivered,467,18.69,16.98,14,Compliant
PO-01769,AlphaSupplies,2022-08-23,2022-10-02,Machinery,Delivered,95,2311.27,2096.32,2,Compliant
PO-01770,EpsilonMfg,2022-12-04,2023-01-18,Consumables,Delivered,90,19.33,17.21,0,Compliant
PO-01771,DeltaWorks,2023-09-18,2023-10-11,Packaging,Delivered,237,39.93,35.73,34,Non-Compliant
PO-01772,AlphaSupplies,2023-02-20,2023-03-04,Packaging,Delivered,405,38.2,36.04,14,Compliant
PO-01773,AlphaSupplies,2024-01-25,2024-03-07,Packaging,Delivered,496,41.03,37.21,9,Compliant
PO-01774,BetaCorp,2023-06-15,2023-06-30,Raw Materials,Delivered,458,134.19,127.99,15,Compliant
PO-01775,EpsilonMfg,2022-09-05,2022-10-16,Raw Materials,Delivered,52,126.42,116.5,0,Compliant
PO-01776,BetaCorp,2023-03-14,2023-04-04,Raw Materials,Delivered,439,131.58,121.83,42,Compliant
PO-01777,DeltaWorks,2023-03-09,2023-04-05,Raw Materials,Delivered,289,131.44,118.97,31,Non-Compliant
PO-01778,GammaTrade,2022-02-03,2022-02-11,Raw Materials,Delivered,409,120.84,108.89,28,Compliant
PO-01779,BetaCorp,2022-03-25,2022-04-07,Consumables,Delivered,107,18.32,17.63,6,Non-Compliant
PO-01780,AlphaSupplies,2022-01-27,2022-02-10,Consumables,Delivered,190,18.1,16.39,6,Compliant
PO-01781,GammaTrade,2022-06-13,2022-07-26,Electronics,Delivered,426,496.78,478.05,18,Compliant
PO-01782,AlphaSupplies,2022-06-29,2022-07-08,Packaging,Delivered,157,36.35,32.56,1,Compliant
PO-01783,DeltaWorks,2022-02-15,2022-03-22,Raw Materials,Partial,11,121.14,110.98,0,Compliant
PO-01784,AlphaSupplies,2024-01-12,2024-02-12,Electronics,Delivered,281,561.17,518.3,6,Compliant
PO-01785,GammaTrade,2022-08-22,2022-09-21,Consumables,Delivered,199,18.91,16.66,4,Compliant
PO-01786,AlphaSupplies,2024-01-02,2024-01-22,Consumables,Delivered,250,21.0,20.3,2,Compliant
PO-01787,DeltaWorks,2022-12-30,,Consumables,Pending,18,19.43,17.47,3,Non-Compliant
PO-01788,EpsilonMfg,2022-05-09,2022-05-23,Packaging,Delivered,147,35.96,34.67,2,Compliant
PO-01789,EpsilonMfg,2024-01-27,2024-02-14,Consumables,Delivered,330,21.11,20.47,3,Compliant
PO-01790,BetaCorp,2022-07-18,2022-07-29,Consumables,Delivered,401,18.77,17.57,22,Compliant
PO-01791,BetaCorp,2023-09-26,2023-11-08,Machinery,Delivered,381,2514.13,2285.34,34,Compliant
PO-01792,GammaTrade,2022-01-22,2022-02-06,Packaging,Delivered,224,35.16,33.34,6,Compliant
PO-01793,BetaCorp,2022-11-14,2022-11-23,Raw Materials,Delivered,138,128.29,113.34,15,Compliant
PO-01794,DeltaWorks,2022-12-30,,Packaging,Pending,201,37.78,33.43,41,Compliant
PO-01795,DeltaWorks,2024-01-09,2024-01-27,Packaging,Delivered,184,40.89,37.18,12,Non-Compliant
PO-01796,AlphaSupplies,2023-04-27,2023-05-22,Raw Materials,Delivered,220,132.81,124.31,4,Non-Compliant
PO-01797,AlphaSupplies,2024-01-19,2024-02-27,Packaging,Delivered,133,40.98,39.35,2,Compliant
PO-01798,BetaCorp,2023-09-17,2023-10-15,Machinery,Delivered,41,2509.36,2246.13,0,Compliant
PO-01799,GammaTrade,2022-07-29,,Packaging,Cancelled,116,36.58,32.46,7,Compliant
PO-01800,EpsilonMfg,2023-08-25,2023-09-15,Electronics,Delivered,372,544.85,513.03,6,Compliant
PO-01801,EpsilonMfg,2023-06-23,2023-08-03,Machinery,Delivered,459,2464.27,2286.84,0,Compliant
PO-01802,AlphaSupplies,2023-05-20,2023-06-10,Packaging,Delivered,217,38.92,36.99,0,Compliant
PO-01803,AlphaSupplies,2024-02-08,2024-03-06,Raw Materials,Delivered,268,141.09,129.08,10,Compliant
PO-01804,DeltaWorks,2024-01-08,2024-01-26,Consumables,Delivered,466,21.03,18.76,23,Compliant
PO-01805,EpsilonMfg,2022-12-09,2023-01-23,Raw Materials,Delivered,67,128.97,116.06,0,Compliant
PO-01806,GammaTrade,2023-10-15,2023-11-29,Machinery,Delivered,145,2524.22,2288.71,1,Compliant
PO-01807,AlphaSupplies,2023-11-28,2023-12-27,Consumables,Delivered,198,20.85,19.82,1,Compliant
PO-01808,AlphaSupplies,2024-06-10,2024-06-23,Raw Materials,Delivered,405,144.8,133.61,8,Compliant
PO-01809,DeltaWorks,2024-05-08,,Electronics,Pending,81,575.19,556.55,7,Compliant
PO-01810,BetaCorp,2023-09-14,2023-10-19,Packaging,Delivered,85,39.9,36.54,3,Compliant
PO-01811,GammaTrade,2023-12-14,2024-01-23,Raw Materials,Delivered,384,139.44,125.9,16,Non-Compliant
PO-01812,GammaTrade,2024-03-07,2024-04-08,Raw Materials,Delivered,131,141.93,127.55,4,Non-Compliant
PO-01813,EpsilonMfg,2022-04-30,2022-05-08,Raw Materials,Delivered,228,123.05,111.09,4,Compliant
PO-01814,AlphaSupplies,2024-06-25,,Consumables,Delivered,209,21.79,20.74,0,Compliant
PO-01815,BetaCorp,2022-03-16,2022-04-03,Machinery,Delivered,391,2234.6,2103.21,42,Compliant
PO-01816,AlphaSupplies,2023-06-06,2023-07-14,Machinery,Delivered,233,2455.45,2260.24,5,Compliant
PO-01817,BetaCorp,2022-08-04,2022-08-13,Consumables,Delivered,435,18.83,16.6,7,Compliant
PO-01818,EpsilonMfg,2024-03-09,2024-04-20,Machinery,Delivered,162,2603.14,2479.49,2,Compliant
PO-01819,BetaCorp,2023-10-23,2023-11-05,Packaging,Delivered,380,40.23,37.67,35,Compliant
PO-01820,EpsilonMfg,2023-06-04,2023-06-15,Raw Materials,Delivered,299,133.88,125.43,4,Compliant
PO-01821,AlphaSupplies,2022-09-19,2022-11-03,Machinery,Delivered,94,2324.46,2132.69,2,Compliant
PO-01822,EpsilonMfg,2024-04-07,2024-05-19,Consumables,Delivered,409,21.43,20.06,5,Compliant
PO-01823,DeltaWorks,2024-06-29,2024-07-29,Raw Materials,Delivered,84,145.38,134.19,11,Compliant
PO-01824,BetaCorp,2023-08-02,2023-09-10,Electronics,Partial,20,542.21,520.9,1,Compliant
PO-01825,BetaCorp,2024-06-30,2024-08-03,Packaging,Partial,104,42.41,40.41,4,Compliant
PO-01826,DeltaWorks,2023-08-01,2023-08-09,Machinery,Delivered,490,2484.62,2284.86,116,Compliant
PO-01827,AlphaSupplies,2024-02-22,2024-03-28,Machinery,Delivered,466,2594.37,2418.99,3,Compliant
PO-01828,BetaCorp,2023-09-14,2023-10-14,Consumables,Delivered,353,20.52,19.5,32,Non-Compliant
PO-01829,EpsilonMfg,2024-05-06,2024-06-04,Raw Materials,Delivered,155,143.74,128.83,2,Compliant
PO-01830,BetaCorp,2023-09-17,2023-10-03,Consumables,Delivered,25,20.53,19.11,1,Compliant
PO-01831,BetaCorp,2023-11-08,2023-12-21,Machinery,Delivered,411,2537.03,2400.28,21,Compliant
PO-01832,BetaCorp,2023-07-30,2023-08-15,Raw Materials,Delivered,228,135.47,125.53,24,Non-Compliant
PO-01833,GammaTrade,2022-09-15,2022-10-26,Raw Materials,Delivered,407,126.68,113.26,4,Compliant
PO-01834,EpsilonMfg,2023-10-04,,Electronics,Delivered,447,549.46,488.52,4,Compliant
PO-01835,EpsilonMfg,2023-09-07,2023-09-17,Machinery,Delivered,463,2504.08,2340.81,1,Compliant
PO-01836,BetaCorp,2022-03-25,2022-04-02,Raw Materials,Delivered,426,122.12,111.12,2,Compliant
PO-01837,EpsilonMfg,2022-03-24,2022-04-20,Electronics,Delivered,320,488.37,460.83,0,Compliant
PO-01838,EpsilonMfg,2024-06-11,2024-06-27,Packaging,Delivered,236,42.24,38.76,0,Compliant
PO-01839,GammaTrade,2023-05-23,2023-06-09,Raw Materials,Delivered,316,133.54,124.23,1,Non-Compliant
PO-01840,DeltaWorks,2023-11-19,2023-12-31,Machinery,Delivered,80,2542.92,2436.88,15,Non-Compliant
PO-01841,DeltaWorks,2022-02-18,2022-04-17,Machinery,Partial,299,2222.38,1959.25,4,Non-Compliant
PO-01842,AlphaSupplies,2023-06-21,2023-07-10,Machinery,Delivered,144,2463.23,2239.82,1,Compliant
PO-01843,BetaCorp,2023-01-02,2023-02-03,Electronics,Delivered,97,518.51,469.61,1,Compliant
PO-01844,AlphaSupplies,2024-05-19,2024-06-01,Packaging,Delivered,474,42.04,37.01,1,Compliant
PO-01845,BetaCorp,2022-09-01,2022-10-07,Machinery,Delivered,352,2315.66,2074.14,24,Compliant
PO-01846,AlphaSupplies,2022-08-12,2022-09-06,Packaging,Delivered,466,36.69,34.11,5,Compliant
PO-01847,BetaCorp,2022-11-27,2023-01-05,Consumables,Delivered,452,19.3,18.64,2,Non-Compliant
PO-01848,GammaTrade,2022-08-31,2022-09-13,Raw Materials,Delivered,359,126.28,117.35,11,Compliant
PO-01849,DeltaWorks,2023-11-15,2023-11-22,Machinery,Delivered,478,2540.78,2347.17,95,Compliant
PO-01850,EpsilonMfg,2024-04-27,2024-06-06,Consumables,Delivered,331,21.52,20.52,6,Compliant
PO-01851,GammaTrade,2024-03-14,2024-04-17,Machinery,Delivered,320,2605.88,2356.24,22,Compliant
PO-01852,BetaCorp,2024-05-18,2024-06-14,Raw Materials,Delivered,288,144.1,133.09,16,Compliant
PO-01853,DeltaWorks,2023-05-20,2023-06-23,Raw Materials,Delivered,311,133.45,120.01,30,Non-Compliant
PO-01854,DeltaWorks,2023-02-17,2023-03-21,Raw Materials,Delivered,264,130.89,116.82,32,Non-Compliant
PO-01855,AlphaSupplies,2024-02-22,2024-03-10,Electronics,Delivered,286,566.04,548.95,2,Compliant
PO-01856,BetaCorp,2023-02-07,2023-03-07,Raw Materials,Delivered,347,130.62,118.72,26,Compliant
PO-01857,GammaTrade,2023-08-07,2023-08-25,Machinery,Delivered,47,2487.76,2379.54,0,Compliant
PO-01858,DeltaWorks,2024-02-13,2024-03-25,Machinery,Delivered,30,2589.45,2373.23,5,Compliant
PO-01859,EpsilonMfg,2022-10-23,2022-11-09,Consumables,Delivered,454,19.16,17.23,1,Compliant
PO-01860,AlphaSupplies,2023-12-10,2024-01-13,Consumables,Delivered,349,20.9,18.9,13,Compliant
PO-01861,EpsilonMfg,2023-10-26,2023-12-04,Electronics,Delivered,461,552.02,529.0,5,Compliant
PO-01862,GammaTrade,2023-10-04,,Machinery,Cancelled,244,2518.37,2319.17,14,Compliant
PO-01863,DeltaWorks,2023-01-01,,Raw Materials,Pending,130,129.6,114.94,12,Compliant
PO-01864,BetaCorp,2024-02-27,2024-04-02,Consumables,Delivered,105,21.25,18.75,4,Compliant
PO-01865,AlphaSupplies,2023-05-22,2023-06-07,Machinery,Delivered,262,2447.7,2239.89,8,Compliant
PO-01866,DeltaWorks,2024-05-07,2024-05-26,Packaging,Delivered,173,41.93,37.52,20,Non-Compliant
PO-01867,EpsilonMfg,2023-11-29,2023-12-21,Electronics,Delivered,214,555.99,513.07,1,Compliant
PO-01868,GammaTrade,2023-01-26,2023-03-10,Machinery,Delivered,179,2388.56,2160.45,0,Compliant
PO-01869,EpsilonMfg,2024-03-08,2024-03-31,Packaging,Delivered,446,41.4,37.38,1,Compliant
PO-01870,DeltaWorks,2022-05-24,2022-06-24,Packaging,Partial,427,36.07,33.84,65,Compliant
PO-01871,BetaCorp,2024-01-28,2024-03-02,Consumables,Partial,147,21.12,19.39,17,Compliant
PO-01872,EpsilonMfg,2022-12-15,2023-01-11,Raw Materials,Delivered,143,129.14,120.57,0,Compliant
PO-01873,DeltaWorks,2022-12-18,2023-01-31,Packaging,Delivered,304,37.69,35.24,16,Non-Compliant
PO-01874,EpsilonMfg,2022-04-15,,Electronics,Delivered,491,490.64,466.06,6,Compliant
PO-01875,DeltaWorks,2022-09-27,,Consumables,Pending,496,19.05,16.84,38,Compliant
PO-01876,DeltaWorks,2024-04-24,2024-05-08,Electronics,Delivered,13,573.49,542.75,2,Non-Compliant
PO-01877,AlphaSupplies,2023-05-08,2023-06-17,Raw Materials,Delivered,94,133.12,121.95,3,Compliant
PO-01878,AlphaSupplies,2024-05-08,2024-06-04,Raw Materials,Delivered,211,143.8,134.77,2,Compliant
PO-01879,BetaCorp,2022-08-10,2022-08-30,Raw Materials,Delivered,197,125.72,113.7,22,Compliant
PO-01880,EpsilonMfg,2022-09-01,2022-09-10,Raw Materials,Delivered,239,126.31,113.44,0,Compliant
PO-01881,BetaCorp,2022-10-18,2022-11-16,Raw Materials,Delivered,415,127.57,112.84,10,Compliant
PO-01882,AlphaSupplies,2023-06-21,2023-07-06,Consumables,Delivered,40,20.15,18.69,1,Compliant
PO-01883,BetaCorp,2023-06-24,2023-07-11,Consumables,Delivered,402,20.17,18.55,50,Non-Compliant
PO-01884,DeltaWorks,2022-03-01,,Machinery,Pending,452,2227.54,1969.15,54,Non-Compliant
PO-01885,DeltaWorks,2023-03-29,2023-05-06,Consumables,Delivered,451,19.8,18.71,76,Compliant
PO-01886,GammaTrade,2023-10-10,2023-11-09,Consumables,Delivered,311,20.63,19.38,19,Compliant
PO-01887,EpsilonMfg,2022-07-02,2022-07-29,Electronics,Partial,165,498.78,461.27,3,Compliant
PO-01888,DeltaWorks,2022-01-27,2022-02-05,Electronics,Delivered,445,482.64,462.22,4,Non-Compliant
PO-01889,BetaCorp,2023-10-25,,Consumables,Pending,47,20.7,18.44,0,Non-Compliant
PO-01890,AlphaSupplies,2024-06-08,2024-07-06,Electronics,Delivered,116,578.96,545.03,2,Compliant
PO-01891,DeltaWorks,2024-01-26,2024-02-20,Consumables,Delivered,61,21.11,20.13,12,Compliant
PO-01892,EpsilonMfg,2024-01-04,2024-02-07,Consumables,Partial,265,21.01,19.45,2,Compliant
PO-01893,DeltaWorks,2023-10-21,2023-11-20,Electronics,Delivered,392,551.44,514.38,79,Non-Compliant
PO-01894,GammaTrade,2022-08-03,2022-08-21,Electronics,Delivered,45,502.15,444.15,2,Compliant
PO-01895,BetaCorp,2024-05-06,2024-05-13,Packaging,Delivered,112,41.92,40.42,9,Compliant
PO-01896,AlphaSupplies,2023-06-17,,Raw Materials,Delivered,144,134.24,127.26,4,Compliant
PO-01897,BetaCorp,2023-02-18,2023-03-08,Machinery,Delivered,54,2400.17,2216.08,5,Non-Compliant
PO-01898,GammaTrade,2024-02-04,2024-03-12,Electronics,Delivered,297,563.9,497.59,3,Compliant
PO-01899,AlphaSupplies,2022-05-26,2022-07-01,Electronics,Delivered,271,494.9,452.49,4,Compliant
PO-01900,AlphaSupplies,2022-02-24,2022-03-10,Machinery,Delivered,103,2225.19,2048.51,2,Compliant
PO-01901,BetaCorp,2023-03-30,2023-05-12,Packaging,Delivered,382,38.51,34.63,35,Non-Compliant
PO-01902,AlphaSupplies,2022-07-06,2022-09-03,Electronics,Partial,305,499.2,476.49,2,Compliant
PO-01903,BetaCorp,2024-01-21,2024-03-05,Raw Materials,Delivered,177,140.56,130.95,1,Compliant
PO-01904,BetaCorp,2022-06-20,2022-07-12,Packaging,Delivered,196,36.28,34.13,21,Non-Compliant
PO-01905,GammaTrade,2022-11-12,2022-12-18,Consumables,Delivered,72,19.24,18.2,4,Non-Compliant
PO-01906,DeltaWorks,2022-09-11,2022-10-04,Electronics,Delivered,302,506.3,448.18,41,Non-Compliant
PO-01907,AlphaSupplies,2023-04-03,2023-05-08,Packaging,Delivered,444,38.54,35.29,0,Compliant
PO-01908,BetaCorp,2022-12-06,2023-01-15,Raw Materials,Delivered,471,128.89,122.16,60,Compliant
PO-01909,GammaTrade,2023-08-17,2023-09-21,Packaging,Partial,494,39.66,35.08,5,Compliant
PO-01910,AlphaSupplies,2024-03-23,2024-04-02,Packaging,Delivered,383,41.54,38.93,8,Compliant
PO-01911,GammaTrade,2023-05-16,2023-06-21,Consumables,Delivered,491,20.0,18.31,20,Compliant
PO-01912,GammaTrade,2023-12-11,2024-02-01,Packaging,Partial,370,40.64,36.71,10,Compliant
PO-01913,EpsilonMfg,2022-03-04,2022-03-13,Machinery,Delivered,482,2228.95,2001.82,1,Compliant
PO-01914,DeltaWorks,2024-04-14,2024-04-28,Raw Materials,Delivered,416,143.07,131.41,45,Compliant
PO-01915,BetaCorp,2024-06-07,2024-07-20,Consumables,Delivered,408,21.71,20.88,9,Non-Compliant
PO-01916,GammaTrade,2022-04-05,2022-05-14,Raw Materials,Delivered,254,122.4,115.39,3,Compliant
PO-01917,AlphaSupplies,2023-03-02,2023-04-15,Consumables,Delivered,52,19.69,17.34,1,Compliant
PO-01918,DeltaWorks,2023-10-11,2023-10-28,Raw Materials,Delivered,87,137.57,131.57,2,Non-Compliant
PO-01919,DeltaWorks,2023-04-23,2023-06-07,Machinery,Delivered,81,2432.78,2195.1,14,Non-Compliant
PO-01920,DeltaWorks,2022-04-18,2022-04-27,Machinery,Delivered,102,2250.2,2156.37,10,Non-Compliant
PO-01921,EpsilonMfg,2022-09-12,2022-10-02,Machinery,Delivered,328,2321.04,2210.09,0,Compliant
PO-01922,GammaTrade,2023-07-04,2023-07-30,Packaging,Delivered,101,39.3,38.07,6,Compliant
PO-01923,GammaTrade,2022-04-13,2022-05-15,Packaging,Delivered,21,35.76,34.4,1,Compliant
PO-01924,AlphaSupplies,2023-11-12,2023-12-07,Consumables,Delivered,78,20.78,19.55,1,Compliant
PO-01925,BetaCorp,2022-12-25,2023-01-14,Electronics,Partial,439,517.64,468.52,49,Compliant
PO-01926,EpsilonMfg,2022-12-20,2022-12-28,Consumables,Delivered,365,19.39,18.59,5,Compliant
PO-01927,BetaCorp,2022-07-15,2022-08-25,Electronics,Delivered,193,500.15,466.09,9,Compliant
PO-01928,BetaCorp,2022-09-23,2022-10-09,Raw Materials,Delivered,464,126.9,112.34,1,Non-Compliant
PO-01929,DeltaWorks,2023-01-06,2023-02-13,Raw Materials,Delivered,255,129.74,118.67,17,Compliant
PO-01930,DeltaWorks,2023-03-18,2023-04-08,Raw Materials,Delivered,312,131.69,122.68,9,Non-Compliant
PO-01931,AlphaSupplies,2022-11-24,2022-12-01,Electronics,Delivered,452,514.26,486.75,4,Compliant
PO-01932,BetaCorp,2022-05-08,,Raw Materials,Pending,195,123.26,119.38,11,Compliant
PO-01933,DeltaWorks,2023-03-10,2023-04-22,Electronics,Partial,167,525.89,467.83,17,Non-Compliant
PO-01934,GammaTrade,2022-10-19,2022-11-24,Electronics,Partial,98,510.37,475.51,3,Compliant
PO-01935,GammaTrade,2023-03-21,2023-04-04,Machinery,Delivered,32,2415.91,2342.95,2,Compliant
PO-01936,AlphaSupplies,2023-07-22,2023-08-03,Machinery,Delivered,240,2479.38,2353.68,4,Compliant
PO-01937,AlphaSupplies,2022-04-10,2022-04-23,Consumables,Delivered,353,18.38,16.49,2,Compliant
PO-01938,GammaTrade,2023-04-20,2023-05-25,Raw Materials,Delivered,270,132.61,127.62,2,Compliant
PO-01939,GammaTrade,2022-02-18,2022-03-30,Raw Materials,Delivered,157,121.22,108.71,11,Compliant
PO-01940,DeltaWorks,2022-04-27,2022-05-31,Packaging,Delivered,22,35.87,32.52,0,Compliant
PO-01941,GammaTrade,2023-03-13,2023-03-21,Machinery,Delivered,315,2411.84,2186.82,5,Compliant
PO-01942,BetaCorp,2023-02-17,,Consumables,Pending,424,19.63,18.76,26,Compliant
PO-01943,DeltaWorks,2023-03-24,2023-04-04,Machinery,Delivered,50,2417.44,2165.78,6,Non-Compliant
PO-01944,DeltaWorks,2022-02-02,2022-03-08,Raw Materials,Delivered,146,120.81,116.56,3,Non-Compliant
PO-01945,AlphaSupplies,2024-03-25,,Raw Materials,Delivered,238,142.47,136.7,1,Compliant
PO-01946,GammaTrade,2022-08-30,2022-10-12,Consumables,Delivered,492,18.94,17.45,29,Compliant
PO-01947,GammaTrade,2022-01-04,,Consumables,Cancelled,351,18.01,16.96,1,Compliant
PO-01948,AlphaSupplies,2023-09-18,2023-10-14,Electronics,Delivered,29,547.61,501.17,0,Compliant
PO-01949,DeltaWorks,2023-06-26,2023-07-07,Consumables,Delivered,337,20.17,17.77,16,Compliant
PO-01950,DeltaWorks,2023-09-10,2023-10-11,Machinery,Delivered,159,2505.66,2304.96,36,Compliant
PO-01951,AlphaSupplies,2023-05-07,2023-05-25,Machinery,Delivered,137,2439.97,2241.36,4,Compliant
PO-01952,EpsilonMfg,2023-09-02,2023-10-07,Consumables,Delivered,301,20.47,19.32,4,Compliant
PO-01953,GammaTrade,2024-06-23,2024-07-01,Packaging,Delivered,499,42.35,39.44,8,Compliant
PO-01954,EpsilonMfg,2022-04-19,2022-04-27,Packaging,Delivered,38,35.81,34.45,0,Compliant
PO-01955,EpsilonMfg,2022-08-29,2022-10-11,Raw Materials,Delivered,369,126.23,118.25,3,Compliant
PO-01956,EpsilonMfg,2022-05-31,2022-06-21,Machinery,Partial,52,2270.69,2019.1,0,Compliant
PO-01957,EpsilonMfg,2023-11-09,2023-11-20,Electronics,Delivered,427,553.65,511.74,8,Compliant
PO-01958,GammaTrade,2022-05-22,2022-06-20,Consumables,Delivered,71,18.54,17.71,2,Compliant
PO-01959,DeltaWorks,2023-01-18,2023-01-28,Consumables,Delivered,15,19.51,18.16,2,Compliant
PO-01960,DeltaWorks,2023-04-30,,Electronics,Pending,434,531.57,483.73,87,Compliant
PO-01961,AlphaSupplies,2023-09-02,2023-09-14,Electronics,Delivered,401,545.77,509.59,14,Compliant
PO-01962,EpsilonMfg,2024-03-21,2024-04-29,Electronics,Delivered,353,569.4,543.83,1,Compliant
PO-01963,DeltaWorks,2022-10-01,2022-10-15,Raw Materials,Delivered,191,127.11,122.8,11,Non-Compliant
PO-01964,DeltaWorks,2022-12-30,,Raw Materials,Pending,263,129.55,120.69,40,Compliant
PO-01965,GammaTrade,2023-07-26,2023-08-08,Consumables,Delivered,380,20.3,19.28,23,Compliant
PO-01966,DeltaWorks,2022-10-27,2022-12-12,Packaging,Partial,463,37.28,34.01,78,Compliant
PO-01967,EpsilonMfg,2023-01-28,2023-03-03,Machinery,Delivered,378,2389.57,2200.32,0,Compliant
PO-01968,AlphaSupplies,2022-01-12,2022-01-28,Machinery,Delivered,183,2205.11,2108.53,1,Compliant
PO-01969,BetaCorp,2022-10-09,2022-11-21,Machinery,Delivered,74,2334.29,2150.35,9,Compliant
PO-01970,DeltaWorks,2023-12-15,2024-01-18,Consumables,Delivered,324,20.92,19.35,10,Compliant
PO-01971,EpsilonMfg,2023-09-09,2023-09-20,Machinery,Delivered,227,2505.13,2300.21,0,Compliant
PO-01972,AlphaSupplies,2024-02-14,2024-03-30,Consumables,Delivered,137,21.19,18.66,3,Compliant
PO-01973,BetaCorp,2022-04-21,2022-04-28,Machinery,Delivered,253,2251.62,2137.01,12,Non-Compliant
PO-01974,GammaTrade,2023-07-24,2023-08-01,Electronics,Delivered,215,541.18,500.05,15,Compliant
PO-01975,GammaTrade,2022-05-29,2022-06-25,Machinery,Delivered,325,2269.74,2148.08,16,Compliant
PO-01976,GammaTrade,2024-03-17,2024-04-23,Raw Materials,Delivered,215,142.23,130.71,12,Compliant
PO-01977,AlphaSupplies,2022-05-10,2022-06-20,Consumables,Delivered,314,18.5,16.78,7,Compliant
PO-01978,AlphaSupplies,2023-04-18,2023-04-30,Machinery,Delivered,84,2430.21,2175.04,1,Compliant
PO-01979,AlphaSupplies,2024-05-09,2024-07-08,Packaging,Partial,104,41.95,39.46,1,Compliant
PO-01980,DeltaWorks,2023-11-11,,Consumables,Pending,422,20.77,19.14,70,Compliant
PO-01981,EpsilonMfg,2023-03-27,2023-04-22,Consumables,Delivered,269,19.79,18.64,3,Compliant
PO-01982,EpsilonMfg,2022-11-18,2022-12-03,Electronics,Delivered,35,513.61,461.07,0,Compliant
PO-01983,DeltaWorks,2022-09-10,,Electronics,Pending,205,506.19,459.27,2,Compliant
PO-01984,DeltaWorks,2023-03-09,2023-04-23,Raw Materials,Delivered,41,131.44,119.43,5,Non-Compliant
PO-01985,BetaCorp,2022-11-18,2022-12-01,Machinery,Delivered,373,2354.06,2230.71,26,Compliant
PO-01986,AlphaSupplies,2023-05-13,2023-06-25,Machinery,Delivered,22,2443.06,2368.06,0,Compliant
PO-01987,EpsilonMfg,2022-07-03,2022-08-03,Electronics,Delivered,481,498.88,481.82,6,Compliant
PO-01988,EpsilonMfg,2023-03-22,2023-04-25,Consumables,Delivered,220,19.77,18.41,1,Compliant
PO-01989,GammaTrade,2023-03-10,2023-04-07,Electronics,Delivered,260,525.89,469.15,11,Compliant
PO-01990,GammaTrade,2022-08-15,2022-08-23,Electronics,Delivered,269,503.43,479.62,9,Compliant
PO-01991,GammaTrade,2024-06-15,2024-07-16,Machinery,Partial,76,2657.49,2486.61,4,Compliant
PO-01992,GammaTrade,2022-04-22,2022-05-21,Raw Materials,Delivered,181,122.84,114.77,3,Compliant
PO-01993,DeltaWorks,2024-05-26,2024-06-13,Packaging,Delivered,99,42.1,40.13,22,Non-Compliant
PO-01994,DeltaWorks,2022-11-15,2022-11-26,Machinery,Delivered,401,2352.57,2197.07,37,Compliant
PO-01995,AlphaSupplies,2023-01-17,2023-02-09,Raw Materials,Delivered,446,130.04,115.48,9,Compliant
PO-01996,AlphaSupplies,2024-02-18,2024-03-26,Raw Materials,Delivered,284,141.39,125.64,6,Non-Compliant
PO-01997,DeltaWorks,2022-05-11,2022-06-25,Consumables,Delivered,50,18.5,17.62,10,Compliant
PO-01998,AlphaSupplies,2023-04-02,2023-04-25,Electronics,Delivered,377,528.44,506.19,12,Compliant
